file_name,Soma_surface,Soma_Surface$Total_sum,Surface$Total_sum,Volume$Total_sum,N_stems$Total_sum,N_bifs$Total_sum,N_branch$Total_sum,Width$Maximum,Height$Maximum,Depth$Maximum,Diameter$Average,EucDistance$Maximum,EucDistance$Total_sum,PathDistance$Maximum,PathDistance$Total_sum,Branch_Order$Maximum,Branch_Order$Average,Contraction$Average,Contraction$Maximum,Fragmentation$Average,Fragmentation$Maximum,Partition_asymmetry$Average,Pk_classic$Average,Pk_classic$Maximum,Bif_ampl_local$Average,Bif_ampl_local$Total_sum,Fractal_Dim$Total_sum,Fractal_Dim$Average,Bif_ampl_remote$Average,Bif_ampl_remote$Maximum,Length$Total_sum,Length$Average,Rall_Power$Average,cell_name,cell_type1,Soma_Width,Soma_Height
146-3-7.CNG.swc,13222.5,13222.5,7647.28,7717.03,7,22,51,275.29,193.46,84.39,1.09115,197.812,21103.1,221.029,24418.9,4,1.8875,0.943386,1,4.61538,14,0.287879,1.39097,2,68.9115,1447.14,27.3739,1.01385,49.8826,105.5,2563.67,10.7267,0.329,146-3-7,pyramidal,69.28,102.74
146-3-8.CNG.swc,26786.3,26786.3,7875.2,12585.7,6,16,38,268.24,269.93,75.13,1.38975,243.477,18900.6,264.224,22024.3,3,1.89947,0.928618,1,4.84615,13,0.3875,1.52203,2,53.4742,802.113,20.4031,1.02016,50.9902,100.415,2233.98,11.8829,0.3325,146-3-8,pyramidal,111.28,96.75
146-3-9.CNG.swc,26551,26551,9354.66,11361.2,5,27,59,300.25,373.99,113.32,0.84416,296.441,34789,333.287,42962.6,5,2.55591,0.931228,1,5.21667,19,0.474074,1.71336,2,67.8057,1762.95,27.4302,1.01593,61.5896,121.482,3960.43,12.6937,0.30375,146-3-9,pyramidal,95.7,40.36
147-1-1.CNG.swc,33723.1,33723.1,7025.47,11456.4,6,16,38,186.69,320.33,108.02,1.51659,256.159,10054.2,286.566,12301.1,3,1.97222,0.958493,1,2.76923,14,0.302083,1.4711,2,70.0708,1051.06,11.1695,1.01541,70.9814,148.562,1987.61,18.5758,0.3675,147-1-1,pyramidal,65.74,64.81
147-1-10.CNG.swc,33430.4,33430.4,9034.65,12462.5,5,23,51,290.89,370.28,100.6,1.12084,279.71,19623,332.9,27213.8,5,2.90777,0.908316,1,3.96154,14,0.594203,1.63361,2,73.611,1619.44,21.4401,1.02096,61.9387,111.605,3114.52,15.1928,0.32875,147-1-10,pyramidal,55.68,68.05
147-1-2.CNG.swc,28998.5,28998.5,5422.86,9756.06,4,12,28,202.83,396.89,77.85,1.36563,274.729,10440,341.352,12775.4,4,2.15534,0.932878,1,3.55172,15,0.494444,1.51957,2,71.8195,790.014,9.16282,1.01809,65.3882,114.01,1767.16,17.3251,0.318333,147-1-2,pyramidal,81.64,32.23
147-1-3.CNG.swc,55946.1,55946.1,11987.7,18996.6,7,28,63,295.08,380.9,106.2,0.945218,326.848,32512.9,390.94,39685,4,2.56391,0.930777,1,4.15625,17,0.401531,1.63076,2,66.8289,1804.38,25.5608,1.02243,60.0176,117.841,4728.27,17.8425,0.368,147-1-3,pyramidal,43.01,96.69
147-1-4.CNG.swc,18262,18262,5790.81,6788.28,6,14,34,192.49,307.31,104.24,1.12713,231.235,14407.7,281.11,17133.5,4,1.7947,0.947065,1,4.31429,15,0.452381,1.45437,2,72.9333,948.133,14.2585,1.01847,68.7872,100.624,2237.6,14.9173,0.335,147-1-4,pyramidal,77.98,48.71
147-1-5.CNG.swc,42763.3,42763.3,9109.31,14454.9,7,25,57,298.3,291.1,106.05,1.00755,298.409,23296.4,370.883,30313.5,4,2.21097,0.92161,1,4.08621,18,0.489333,1.54005,2,74.7912,1794.99,23.5553,1.02414,68.6973,149.45,3395.1,14.386,0.326667,147-1-5,pyramidal,47.18,68.71
147-1-6.CNG.swc,27012.4,27012.4,8328.58,10324.7,7,15,37,280.38,340.72,72.11,1.27399,256.817,16595.1,303.589,19978.7,4,1.4908,0.951186,1,4.28947,21,0.322222,1.37975,2,74.0656,1036.92,13.219,1.01684,64.2107,98.8626,2773.51,17.1204,0.382,147-1-6,pyramidal,66.71,35.2
147-1-7.CNG.swc,42366.9,42366.9,8999.55,13980.3,5,27,59,279.25,295.33,107.27,1.13745,299.671,20016.8,352.01,24398.5,5,2.76923,0.949393,1,3.25,14,0.379012,1.65098,2,54.3345,1412.7,14.1893,1.01352,50.7376,115.682,3277.7,16.8953,0.3275,147-1-7,pyramidal,29.95,65.73
147-1-8.CNG.swc,32238.1,32238.1,7325.89,10739,5,14,33,225.38,313.48,91.36,1.22123,250.256,16448.7,305.994,20277.1,4,1.90683,0.940606,1,4.73529,20,0.595238,1.40501,2,58.4245,759.518,14.2258,1.01613,57.2681,98.612,2294.44,14.3402,0.40625,147-1-8,pyramidal,66.68,60.16
147-1-9.CNG.swc,24743.7,24743.7,5065.57,7920.13,4,11,26,263.94,372.58,103.78,1.15388,263.564,13986.3,319.377,16570.3,3,1.91525,0.946913,1,4.37037,16,0.545455,1.48174,2,68.0604,680.604,10.1503,1.01503,60.6312,122.23,1950.44,16.6704,0.346667,147-1-9,pyramidal,54.09,36.6
147-2-1.CNG.swc,36081.3,36081.3,8658.09,13225.3,6,26,58,332.07,195.38,110.14,1.20216,243.864,17042.9,304.903,21052.2,6,2.75843,0.937753,1,3.01695,11,0.435165,1.63116,2,69.1127,1727.82,15.4477,1.02985,62.9107,132.067,2826.51,15.969,0.323,147-2-1,pyramidal,61.82,69.47
147-2-10.CNG.swc,39971.5,39971.5,7166.79,13621.8,8,20,48,401.86,150.02,68.92,1.51027,306.603,11127.3,348.059,12746.7,4,1.864,0.952243,1,2.55102,14,0.376667,1.32624,2,63.2853,1202.42,8.16448,1.02056,54.9464,98.9821,2122.72,17.1187,0.316429,147-2-10,pyramidal,48.32,67.26
147-2-2.CNG.swc,36828.5,36828.5,10446.9,13989.2,7,28,63,356.77,483.36,102.87,1.09991,284.287,27532.4,366.343,33347.1,5,2.48472,0.938575,1,3.57812,20,0.466667,1.53032,2,61.8726,1670.56,17.396,1.02329,56.8854,136.851,3517.8,15.4289,0.369167,147-2-2,pyramidal,49.77,64.77
147-2-3.CNG.swc,44513.1,44513.1,10030.9,15530.3,6,20,46,419.86,232.37,100.29,1.21447,268.549,19689.8,308.335,23358.1,4,2.19101,0.935794,1,3.78723,14,0.3,1.55403,2,72.4686,1376.9,20.4307,1.02154,63.508,138.526,3220.03,18.1923,0.421,147-2-3,pyramidal,60.4,62.49
147-2-4.CNG.swc,30854.9,30854.9,7230.69,10912.9,5,25,55,283.27,292.6,128.32,1.00947,286.276,17898.9,367.329,24034.4,4,2.34807,0.930069,1,3.23214,13,0.402381,1.65067,2,64.4018,1545.64,15.301,1.02007,56.5923,119.712,2740.76,15.2264,0.2975,147-2-4,pyramidal,42.62,63
147-2-5.CNG.swc,41196,41196,10045.3,15051.5,9,29,67,255.4,305.49,90.14,1.09733,255.992,20213,314.394,24343.1,5,2.04412,0.958448,1,3,11,0.352874,1.4739,2,56.9721,1595.22,19.2513,1.01322,56.6105,95.7808,3453.97,17.0146,0.336875,147-2-5,pyramidal,81.33,91.59
147-2-6.CNG.swc,28100,28100,7999.01,9891.39,5,21,47,190.18,365.35,107.11,1.03792,214.37,17086.7,283.091,21223.7,5,2.84444,0.936376,1,3.75,17,0.628571,1.5399,2,59.8944,1197.89,19.492,1.02589,56.1689,93.4842,3155.62,17.6292,0.51,147-2-6,pyramidal,50.92,50.09
147-2-7.CNG.swc,62779.7,62779.7,14328.7,27198.6,7,40,87,355.4,276.77,107.11,0.909599,257.353,35732.2,286.617,44938.4,6,2.94753,0.931088,1,3.68182,13,0.438611,1.70665,2,59.2409,2310.4,36.6594,1.01832,53.8647,123.086,5616.3,17.3879,0.274167,147-2-7,pyramidal,69.48,58.84
147-2-8.CNG.swc,46707.9,46707.9,10375.9,16995.9,6,34,74,249.56,408.71,108.47,0.906638,261.741,29986.3,307.415,36376.5,5,2.64158,0.950828,1,3.72,13,0.332213,1.68583,2,67.8588,2239.34,28.249,1.00889,57.5477,147.068,4430.24,15.9361,0.292,147-2-8,pyramidal,38.52,100.4
147-2-9.CNG.swc,57708.2,57708.2,10834.6,19723.8,6,35,76,257.4,350.43,114.53,0.969386,253.573,27520.3,316.885,33462.3,5,2.62992,0.952997,1,3.2987,12,0.351429,1.72317,2,69.3119,2356.6,27.2964,1.01098,57.7414,123.187,4332.5,17.1245,0.298,147-2-9,pyramidal,68.92,93.99
147-3-1.CNG.swc,35098.9,35098.9,8965.84,13217.2,10,32,74,209,266.27,102.72,1.13181,190.116,14818,217.89,18004.9,4,2.09694,0.953097,1,2.61333,13,0.3375,1.42243,2,67.5277,2093.36,16.1933,1.01208,61.2489,112.104,2966.2,15.2113,0.3905,147-3-1,pyramidal,65.85,61.14
147-3-10.CNG.swc,14451.8,14451.8,5197.42,5425.44,5,14,33,386.69,237.17,137.71,1.08269,251.269,12993.5,286.51,15604.1,5,1.9697,0.94678,1,3.88235,14,0.442857,1.38465,2,72.7513,945.767,13.1914,1.01473,60.8726,95.9133,2287.05,17.4584,0.32875,147-3-10,pyramidal,45.31,33.35
147-3-2.CNG.swc,23832.3,23832.3,5687.16,8298.53,5,18,41,211.85,301.85,90.29,1.06776,254.626,12764,286.059,15994.5,6,2.51748,0.932269,1,3.40476,15,0.505556,1.58115,2,77.5448,1318.26,12.2664,1.0222,72.4077,142.196,2318.21,16.3254,0.35625,147-3-2,pyramidal,52.51,57.35
147-3-3.CNG.swc,14312.1,14312.1,5483.06,5762.35,5,15,35,330.26,302.36,99.08,1.15036,277.238,10857,321.3,13178.4,4,1.95,0.945713,1,3.33333,13,0.5,1.48575,2,78.7921,1103.09,11.2321,1.0211,74.5098,132.899,2216.32,18.6245,0.3125,147-3-3,pyramidal,83.12,39.32
147-3-4.CNG.swc,26514.5,26514.5,8582.81,10825.4,5,21,47,241.34,363.59,88.78,1.35597,325.044,16336.7,360.434,19712.1,5,2.91275,0.953787,1,3.10417,15,0.507937,1.54372,2,57.6814,1153.63,15.2098,1.01398,55.6848,92.6517,2783.87,18.81,0.33125,147-3-4,pyramidal,56.46,35.2
147-3-5.CNG.swc,42334.9,42334.9,9354.62,14507.8,6,19,44,434.7,265.27,103.78,1.43757,272.995,14922.9,311.513,17620.3,3,2.02857,0.948717,1,3.11111,8,0.315789,1.45607,2,54.0254,972.458,15.1845,1.0123,49.4874,77.7781,3180.64,22.8823,0.375,147-3-5,pyramidal,40.39,69.5
147-3-6.CNG.swc,69299.8,69299.8,7385.78,19755.7,5,23,51,256.88,255.96,98.63,1.22831,249.205,13243.5,293.719,15716,4,2.49286,0.954469,1,2.69231,14,0.331263,1.66497,2,65.3187,1437.01,10.1577,1.01577,69.3548,131.008,2478.33,17.8297,0.315,147-3-6,pyramidal,66.68,56.47
147-3-7.CNG.swc,38400.2,38400.2,10446.8,13968.1,5,30,65,549.91,212.42,97.71,1.03565,342.542,28072.5,376.547,34028.9,7,3.30233,0.940685,1,3.25758,12,0.41428,1.69372,2,73.0284,2117.82,18.2689,1.01494,60.5789,104.55,4427.51,20.6893,0.39,147-3-7,pyramidal,54.08,48.11
147-3-8.CNG.swc,40889.3,40889.3,10433.8,14793.5,5,29,63,485.07,256.83,92.11,1.10317,301.275,27203.9,375.708,32652.7,5,2.78947,0.949952,1,3.26562,17,0.501149,1.68874,2,59.0805,1654.25,20.316,1.0158,48.9092,99.4872,3897.88,18.7398,0.2275,147-3-8,pyramidal,64.37,62.49
147-3-9.CNG.swc,34810.8,34810.8,7658.58,12249,7,24,55,277.84,229.07,92.41,1.25701,243.515,13002.1,287.507,15395.1,6,2.21986,0.94948,1,2.51786,8,0.416667,1.52089,2,62.4425,1436.18,11.1173,1.01067,57.6334,101.628,2742.37,19.5884,0.326667,147-3-9,pyramidal,94.49,60.21
149-1-1-2C.CNG.swc,30485.5,30485.5,2461.19,7995.24,5,12,29,149.91,242.76,71.77,0.543754,183.587,14011.7,206.063,16916.9,3,1.58378,0.920119,1,6.16667,21,0.527778,2,2,64.7778,712.555,19.4683,1.02465,56.4642,95.508,1344,7.30433,0,149-1-1-2C,pyramidal,72.23,50.66
149-1-1.CNG.swc,54459.8,54459.8,10937.3,16895.7,8,29,66,407.29,302.65,117.4,0.9442,287.259,29550.1,332.391,34622.3,6,2.47917,0.946623,1,3.58209,11,0.49387,1.54048,2,72.0706,2017.98,25.4087,1.01635,56.0488,90.9566,4712.09,19.7159,0.342143,149-1-1,pyramidal,71.42,71.77
149-1-10.CNG.swc,34521.2,34521.2,10197.9,15111,7,27,61,283.43,244.27,113.93,0.822534,217.041,33076.3,285.992,42133.4,4,2.51632,0.920752,1,5.43548,20,0.450617,1.56609,2,69.4152,1804.8,33.6569,1.01991,58.7711,105.506,3781.29,11.2538,0.278333,149-1-10,pyramidal,59.37,79.84
149-1-2.CNG.swc,38356.9,38356.9,9065.13,13267.9,9,27,63,366.4,223.55,117.7,1.13983,229.769,15400.2,256.539,18681.5,3,1.90395,0.952951,1,2.76562,8,0.377778,1.36697,2,67.8115,1763.1,16.1467,1.00917,63.907,119.488,3482.31,19.7858,0.349375,149-1-2,pyramidal,64.46,48.84
149-1-3.CNG.swc,37121.1,37121.1,7347.43,11876.8,5,31,67,258.53,249.97,115.59,0.94407,203.984,17961,259.874,22733,5,2.70352,0.939469,1,2.92647,14,0.411777,1.7514,2,69.5514,2086.54,18.3008,1.01671,61.0223,125.732,3029.07,15.2983,0.31375,149-1-3,pyramidal,52.49,45.57
149-1-4-6C.CNG.swc,42420.2,42420.2,2954.91,11165.3,4,9,22,188.42,377.28,74.44,0.585675,239.057,18965.1,254.999,22865.5,4,1.74603,0.904831,1,8.21739,21,0.444444,2,2,69.2738,554.19,15.3817,1.02545,58.025,99.2028,1503.03,7.99486,0,149-1-4-6C,pyramidal,42.03,106.36
149-1-4-7C.CNG.swc,27949.9,27949.9,2919.73,7428.8,5,7,19,138.28,227.18,73.76,0.973213,182.252,8825.1,230.827,11242.3,2,1.37097,0.913701,1,6.2,19,0.571429,1.87455,2,88.8242,532.945,12.2666,1.02221,71.6913,80.9548,919.345,7.47435,0,149-1-4-7C,pyramidal,39.01,71.16
149-1-4.CNG.swc,22435.2,22435.2,7178.4,7780.96,6,30,66,245.35,275.21,114.53,0.862476,226.156,20543.2,270.324,25758.3,6,2.82938,0.932599,1,3.14925,11,0.499091,1.68158,2,70.0034,2030.1,19.2175,1.01145,64.6929,138.935,3513.91,16.7329,0.333,149-1-4,pyramidal,50.53,34.45
149-1-5.CNG.swc,34131.3,34131.3,8122.11,12264.3,7,23,53,139.6,436.67,124.38,1.11237,295.342,15811.9,314.482,18465.5,4,1.97006,0.955067,1,3.09259,12,0.378261,1.5872,2,58.6045,1289.3,16.1485,1.00928,50.8204,111.179,2841.58,17.118,0.348,149-1-5,pyramidal,78.41,71.13
149-1-6.CNG.swc,30625,30625,11294.2,15064.7,6,36,78,294.53,341.47,100.9,0.816718,285.078,43658.9,324.621,54907.2,6,3.25,0.919332,1,5.11392,21,0.434722,1.73005,2,68.5556,2399.45,42.7858,1.01871,61.5366,160.854,4416.05,10.9579,0.292,149-1-6,pyramidal,129.13,38.79
149-1-7.CNG.swc,24573,24573,9181.86,12244.2,6,26,58,370.88,164.14,94.54,0.940184,214.272,29863.2,272.722,37479.9,5,2.8961,0.926119,1,5.22034,20,0.469231,1.62529,2,62.2044,1555.11,31.5965,1.01924,57.238,123.498,3052.2,9.94202,0.286,149-1-7,pyramidal,52.75,109.3
149-1-8.CNG.swc,42100.5,42100.5,11026.1,16054.9,5,34,73,320.68,275.02,102.87,0.695053,250.883,58029.4,287.993,70270.1,6,3.31558,0.924496,1,6.85135,28,0.495098,1.7696,2,61.7381,2037.36,42.7155,1.01704,52.0483,91.5858,4826.98,9.53948,0.2675,149-1-8,pyramidal,56.07,79.61
149-1-9.CNG.swc,37098.2,37098.2,10956.1,16011.1,6,30,66,275.01,361.08,120.13,0.860516,308.285,46493,341.445,56738.4,5,2.71325,0.919167,1,6.19403,24,0.369286,1.67485,2,62.2277,1804.6,40.8171,1.02043,52.6563,97.0985,4079.37,9.85355,0.282,149-1-9,pyramidal,135.03,63.61
149-2-1.CNG.swc,17188.1,17188.1,6555.28,6831.43,5,28,61,242.58,310.47,115.74,0.904014,232.919,17426.1,292.758,22063,7,2.93651,0.952862,1,3.04839,11,0.389626,1.72681,2,70.6661,1907.99,17.2034,1.01196,60.043,134.017,3082.03,16.3938,0.32625,149-2-1,pyramidal,57.05,51.59
149-2-10.CNG.swc,26040.7,26040.7,10377.4,12081,6,33,72,327.05,290.15,110.74,0.746067,237.277,45168.6,301.167,55778.9,5,2.88517,0.922951,1,5.72603,23,0.409091,1.70462,2,71.9836,2303.47,37.8366,1.02261,57.6175,121.606,4408.7,10.5724,0.282,149-2-10,pyramidal,81.89,76.84
149-2-2.CNG.swc,83938.3,83938.3,13035.3,27175.2,6,37,80,379.64,413.52,108.62,0.971328,291.961,34948,356.064,41693.5,5,2.85766,0.949598,1,3.38272,17,0.37559,1.70922,2,61.9822,2231.36,24.4047,1.01686,56.9939,137.173,5325.26,19.5064,0.421667,149-2-2,pyramidal,58.63,78.23
149-2-3.CNG.swc,18799.8,18799.8,4731.05,6669.15,5,13,31,330.29,137.47,97.11,1.25146,207.001,8602.46,230.572,10275.6,5,1.91429,0.954699,1,3.28125,11,0.525641,1.56148,2,71.4453,857.344,9.18868,1.02096,60.5942,97.5764,1692.15,16.2707,0.346667,149-2-3,pyramidal,54.09,54.11
149-2-4.CNG.swc,38513.7,38513.7,10060.4,13768,6,33,72,309.34,411.47,111.95,0.897092,284.429,28488,314.466,35459.2,6,3.04762,0.940534,1,3.73973,17,0.360606,1.65631,2,58.4579,1870.65,25.5106,1.02042,59.4708,115.518,4448.89,16.3562,0.3525,149-2-4,pyramidal,71.62,56.24
149-2-5.CNG.swc,58658.2,58658.2,13301.3,21928.2,6,31,68,367.71,387,133.17,1.04124,282.216,29441.3,333.107,35336.3,5,2.59016,0.940046,1,3.53623,12,0.315054,1.69606,2,55.6666,1670,27.3017,1.01118,52.2504,142.799,5306.62,21.8379,0.36,149-2-5,pyramidal,60.42,51.15
149-2-6.CNG.swc,22228.9,22228.9,9260.28,10966.6,5,24,53,275.87,378.88,82.57,0.820072,260.924,43232.7,315.53,50908.7,6,2.93611,0.936937,1,6.66667,21,0.642857,1.67547,2,65.1731,1498.98,33.4265,1.01292,60.4307,145.458,3918.28,10.9144,0.28625,149-2-6,pyramidal,107.59,35.8
149-2-7.CNG.swc,31871.5,31871.5,9704.82,12955.5,4,30,64,332.31,335.8,95.74,0.79388,296.997,48227.6,343.768,57835.3,6,3.35509,0.928045,1,5.89231,23,0.348377,1.80454,2,55.6547,1613.99,35.5246,1.01499,49.1438,119.631,4328.89,11.3322,0.276667,149-2-7,pyramidal,89.37,92.57
149-2-8.CNG.swc,49335.2,49335.2,13785.9,20251.7,7,43,93,402.19,259.6,95.14,0.76258,287.529,55549,308.56,67574.1,5,2.90123,0.920268,1,5.17021,20,0.365355,1.72884,2,65.7637,2762.07,48.9459,1.01971,56.7012,103.726,5641.18,11.6313,0.2925,149-2-8,pyramidal,85.62,88.22
149-2-9.CNG.swc,24305.1,24305.1,9400.03,11959.3,5,22,49,283.06,372.66,88.33,1.05399,243.67,33415.6,283.718,40049.7,4,2.26032,0.920472,1,6.3,21,0.363636,1.61193,2,66.5124,1396.76,25.6261,1.02504,57.1933,101.647,3122.21,9.94336,0.31125,149-2-9,pyramidal,80.51,102.3
149-3-1.CNG.swc,36621.3,36621.3,8656.51,12734.2,7,29,65,270.44,310.46,141.81,1.00299,223.718,19620.1,287.992,24203,5,2.435,0.945352,1,3.0303,10,0.382759,1.60386,2,64.2288,1798.41,19.3231,1.01701,51.3315,93.4401,3436.21,17.2674,0.329167,149-3-1,pyramidal,81.73,35.39
149-3-10.CNG.swc,45059.9,45059.9,11956.3,17148.8,6,35,76,404.62,252.52,111.81,0.756414,317.249,55279.6,347.14,68621.2,7,2.96813,0.911396,1,6.51948,26,0.463039,1.77648,2,75.9168,2581.17,48.1974,1.02548,62.7539,114.441,5117.04,10.2137,0.27375,149-3-10,pyramidal,98.79,59.25
149-3-2.CNG.swc,29477,29477,10209.4,11313,8,32,72,266.47,443.54,114.21,0.950022,298.594,25934.4,421.152,33873.9,5,2.32328,0.937268,1,3.17808,11,0.367708,1.55611,2,77.3797,2398.77,20.3171,1.01586,62.7211,151.925,4326.34,18.7287,0.355,149-3-2,pyramidal,64.24,44.57
149-3-3.CNG.swc,28452.8,28452.8,8357.24,9946.48,6,26,58,208.61,468.91,77.03,1.00476,302.181,22006.6,332.44,26400.4,4,2.51456,0.94911,1,3.49153,10,0.370024,1.78225,2,65.6941,1642.35,19.2914,1.01534,61.4317,116.192,3669.7,17.901,0.358333,149-3-3,pyramidal,67.59,69.86
149-3-4.CNG.swc,22568.2,22568.2,9415.46,8745.72,5,30,65,267.39,377.98,111.35,0.946988,240.509,21924.5,306.592,27102.1,6,2.99541,0.957406,1,3.30303,14,0.443016,1.75229,2,67.5368,1958.57,20.239,1.01195,67.0661,126.72,3819.47,17.6012,0.39125,149-3-4,pyramidal,103.42,44.09
149-3-5.CNG.swc,24737.2,24737.2,7673.16,8942.91,6,24,54,256.2,421.19,106.81,0.943958,278.283,19733.7,298.188,23201.3,6,2.55495,0.954203,1,3.30909,9,0.446759,1.602,2,58.1747,1338.02,19.3108,1.01636,48.5178,120.781,3509.6,19.3901,0.334,149-3-5,pyramidal,53.57,60.82
149-3-6.CNG.swc,20092,20092,10685.6,11303,6,32,70,366.73,367.6,90.29,0.742275,295.514,56463,337.935,70550.6,6,3.13666,0.899925,1,6.49296,22,0.390946,1.69571,2,59.2214,1835.86,42.9815,1.02337,51.6682,113.13,4826.53,10.4925,0.286,149-3-6,pyramidal,73.08,85.35
149-3-6C-bob.CNG.swc,34510.4,34510.4,3460.58,9972.7,5,12,29,157.03,303.73,57.51,0.664092,200.995,17087.4,224.912,19499.4,3,1.73469,0.936847,1,6.53333,15,0.361111,2,2,71.9184,791.102,20.3292,1.01646,56.7905,83.3317,1389.88,7.12757,0,149-3-6C-bob,pyramidal,144.61,73.2
149-3-7.CNG.swc,33130.4,33130.4,9466.38,13290.2,4,26,56,479.08,350.1,89.99,0.719519,321.908,50344.5,363.658,64346.7,7,3.62864,0.915527,1,7.22807,26,0.56978,1.77427,2,75.1257,1878.14,30.6475,1.02158,66.3543,121.147,4240.1,10.3166,0.273333,149-3-7,pyramidal,50.71,68.27
149-3-7C-bob.CNG.swc,13313.4,13313.4,2119.17,4127.62,5,10,25,93.46,304.66,54.69,0.475002,184.575,16742.1,209.396,20086.2,3,1.77114,0.919781,1,7.73077,27,0.6,2,2,64.791,583.119,17.3046,1.01792,63.988,108.15,1097.9,5.4895,0,149-3-7C-bob,pyramidal,81.28,62.84
149-3-8.CNG.swc,14601.4,14601.4,8302.55,9135.79,7,25,57,238.05,310.16,95.3,0.949019,208.259,26695.3,239.402,32069.2,4,2.37987,0.911828,1,5.31034,18,0.46,1.57221,2,74.3934,1785.44,32.7085,1.02214,57.0579,112.787,2904.73,9.46168,0.293,149-3-8,pyramidal,104.26,47.04
149-3-9.CNG.swc,14018.9,14018.9,9782.73,9780.99,4,33,70,454.28,239.65,103.63,0.756535,313.86,53793,352.81,68137.7,5,3.44545,0.917856,1,6.19718,19,0.369986,1.82172,2,68.4071,2189.03,38.7822,1.02058,56.1021,120.043,4280.45,9.75046,0.263333,149-3-9,pyramidal,86.84,99.76
14_VEN_Cox.CNG.swc,40679,40679,8199.98,13102.6,5,18,41,304.57,477.62,86.47,0.752809,320.459,184522,391.628,222742,9,3.90869,0.908608,1,37.5476,162,0.545455,1.5545,3.88595,74.0026,1258.04,35.8771,1.02506,55.2213,133.145,2622.2,1.66383,1.6775,14_VEN_Cox,von Economo neuron,161.51,112.79
151-1-5-5C.CNG.swc,8784.39,8784.39,1906.99,2449.94,4,13,30,116.84,247.23,73.65,0.433977,160.471,16084.7,199.236,21486.8,5,2.36957,0.859641,1,7.41935,30,0.461538,2,2,75.8514,910.217,19.7578,1.03988,67.4563,99.5171,1443.4,6.30305,0,151-1-5-5C,pyramidal,30.11,32.96
151-1-5-7C.CNG.swc,12548.7,12548.7,3447.49,3730.03,3,14,31,159.52,148.54,86.94,0.843589,166.114,16418.6,205.332,21257.5,4,2.56872,0.893081,1,6.59375,24,0.4,2,2,62.4909,812.381,25.7667,1.03067,43.6251,66.6598,1324.47,6.30702,0,151-1-5-7C,pyramidal,26.37,42.03
151-1-8-3C.CNG.swc,14973.7,14973.7,1432.81,4073.59,3,7,17,98.99,85.96,71.27,0.860078,109.385,3964.2,131.472,4991.24,3,1.63529,0.888896,1,4.72222,15,0.47619,2,2,73.8304,442.982,9.3354,1.03727,65.9888,92.7803,464.411,5.5287,0,151-1-8-3C,pyramidal,42.78,27.03
151-2-10C-bob.CNG.swc,8118.51,8118.51,3001.87,2934.74,5,25,55,323.09,229.55,84.66,0.293225,221.431,38057.2,261.096,49363.7,4,2.89412,0.893443,1,7.58929,29,0.385143,2,2,73.4867,1763.68,35.5908,1.01688,52.683,113.715,3227.85,7.61285,0,151-2-10C-bob,pyramidal,33.02,105.48
151-2-4C-bob.CNG.swc,9537.38,9537.38,2429.07,3015.66,5,24,53,173.08,345.6,108.55,0.315681,203.891,31906.4,272.039,38828.4,6,3.40625,0.926468,1,6.51852,26,0.48085,2,2,75.1458,1728.35,30.6437,1.02146,55.7316,108.896,2256.57,6.42899,0,151-2-4C-bob,pyramidal,86.38,49.57
151-2-5C-bob.CNG.swc,5335.37,5335.37,2124.04,1676.37,5,26,57,192.72,262.12,86.53,0.247803,203.222,41308.7,226.434,49561,6,3.43207,0.944104,1,7.74138,33,0.501221,2,2,65.3809,1634.52,30.4274,1.01425,56.5759,122.534,2775.28,6.19483,0,151-2-5C-bob,pyramidal,36.85,37.76
151-2-6-4C.CNG.swc,9004.99,9004.99,1433.32,2682.3,4,9,22,97.72,173.76,62.59,0.521922,143.972,6570.79,156.587,8263.68,3,1.50714,0.892544,1,6.08696,13,0.481481,2,2,72.049,576.392,16.4186,1.02616,60.4119,76.4793,738.154,5.31046,0,151-2-6-4C,pyramidal,26.56,32.87
151-2-6-8C.CNG.swc,30128.8,30128.8,2423.22,8044.18,3,11,25,160.07,225.58,91.3,0.532099,212.909,18784,268.047,22261.1,4,2.55556,0.921339,1,7.61538,29,0.515152,2,2,65.0316,650.316,15.4063,1.02709,51.351,59.9978,1202.16,6.10233,0,151-2-6-8C,pyramidal,48.33,37.56
151-2-8C-bob.CNG.swc,16008.3,16008.3,2510.8,5090.45,4,15,34,225.77,293.81,49.58,0.555884,178.376,15883.6,223.234,18858,4,2.46597,0.95295,1,5.45714,19,0.595556,2,2,63.268,885.752,16.3465,1.02165,54.0479,101.941,1336.23,7.03278,0,151-2-8C-bob,pyramidal,120.62,36.97
151-2-9C-bob.CNG.swc,17845.9,17845.9,2773.46,5372.43,6,17,40,255.84,206.13,59.18,0.410998,171.117,20375.6,205.508,26431.3,4,2.18519,0.912125,1,6.58537,29,0.201961,2,2,79.2209,1267.53,18.4283,1.02379,60.2221,107.895,1776.69,6.60481,0,151-2-9C-bob,pyramidal,56.26,120.34
154-1-10C.CNG.swc,14761.9,14761.9,4501.57,5879.85,7,12,31,152.52,339.12,116.48,0.48016,219.468,43587.2,342.31,59794.1,2,1.49048,0.857589,1,13.125,46,0.25,1.10858,2,83.0474,913.521,22.7686,1.03494,54.169,104.543,2236.02,5.33656,0.291,154-1-10C,pyramidal,56.8,52.63
